Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)
3765	622.375	673.035	-872.435	12.891	78	734.150	719.460	-864.890	13.034	112	121.267713242231	71.549706395134	36.5
3766	-210.031	976.749	-503.260	12.362	78	-267.909	1046.099	-483.540	12.032	103	92.4562803924102	53.7328718795694	24.84
3767	571.863	738.103	-785.560	12.432	78	598.250	713.407	-747.395	11.063	118	70.9896974074406	42.2678206187902	40.175
3768	488.150	1052.119	-1724.945	16.148	78	484.800	1062.880	-1703.050	14.380	99	36.3535268440354	33.3880702328508	47.2857142857143
3769	499.237	931.761	-908.015	12.561	78	511.525	912.025	-875.375	14.171	118	52.4192638826605	42.6515951008151	47.7
3770	-552.299	998.368	-676.765	12.682	78	-607.601	1001.691	-672.565	14.940	98	83.721869502538	64.7981877631278	10.25
3771	589.075	453.222	-888.420	16.657	78	714.363	462.849	-873.130	13.819	111	126.584146610071	105.993477081199	8.87012987012987
3772	-290.040	1262.727	-1944.820	15.773	78	-318.548	1287.885	-2054.585	11.535	105	116.163618456899	51.173283599438	24.5925925925926
3773	-447.824	989.229	-1999.255	12.846	78	-533.324	1018.804	-2052.115	11.404	99	104.781249396063	81.4295996449925	10.1428571428571
3774	-323.343	1004.645	-2051.565	13.294	78	-268.901	1007.439	-2139.150	10.771	100	104.691854979267	60.2290593519402	19.5909090909091
3775	-302.562	1176.490	-1998.750	11.639	78	-518.049	1229.974	-2265.497	12.114	113	347.057844507223	120.683608863279	18.2857142857143
3776	168.412	1117.801	-632.075	16.543	78	147.680	1156.605	-638.435	15.002	106	59.4478130379916	44.7616048731118	58.9642857142857
3777	296.087	491.521	-2094.495	13.450	78	314.887	479.621	-2211.957	13.367	100	119.550706580932	100.448969510146	14.6363636363636
3778	-427.648	1424.362	-948.105	14.887	78	-397.344	1481.050	-918.985	11.879	102	82.1584328295033	56.8037813282381	13.5833333333333
3779	-157.452	1448.100	-807.385	13.792	78	-200.539	1464.612	-779.215	15.055	108	68.4347968068877	49.6221104827727	26.1
3780	420.562	1040.997	-823.045	15.708	78	433.587	1055.581	-864.665	9.948	99	45.9844330290153	110.917167632518	39.3164556962025
3781	51.703	806.836	-470.130	14.069	78	6.394	874.342	-402.120	13.833	106	105.99681890038	50.8548483705234	33.1785714285714
3782	165.812	1511.463	-1077.915	13.971	78	161.250	1530.725	-1164.990	10.455	109	89.2966523056716	47.6847219033488	22.3548387096774
3783	677.987	477.171	-1507.840	13.453	78	761.825	453.999	-1690.960	10.897	113	210.996259741731	159.725995640536	15.5436241610738
3784	649.075	811.682	-1594.070	16.365	78	724.463	801.887	-1550.580	15.482	116	111.724407064884	82.0369289131251	53.4504504504505
3785	60.276	469.704	-398.830	14.094	78	12.104	497.816	-319.185	12.150	102	101.690311524747	49.3534407469264	9.70833333333333
3786	206.050	1408.550	-1677.530	14.455	78	244.750	1489.075	-1701.175	10.846	118	92.570996067883	76.5967465330035	29.879781420765
3787	-219.349	902.785	-2141.500	15.944	78	-209.226	945.148	-2200.384	11.553	98	73.242230673294	73.2264066835753	11.4
3788	703.950	604.561	-1082.810	17.678	78	806.175	637.834	-1121.450	11.195	114	114.237002560466	49.0795104900701	20.5555555555556
3789	571.200	932.046	-1051.320	17.414	78	620.675	939.085	-1046.730	15.282	118	50.1835754605029	33.0378450036085	47.4
3790	64.983	352.137	-2184.425	11.546	78	119.650	354.244	-2251.546	10.312	98	86.9766650832278	55.5489810801248	3.8
3791	-306.387	1392.475	-771.280	11.154	79	-323.199	1415.763	-656.195	11.983	103	118.615056013138	66.7985942077068	19.7083333333333
3792	631.963	937.989	-1454.980	14.282	79	653.062	919.325	-1464.885	13.736	110	41.7479418654382	34.5875403809995	33.5161290322581
3793	-282.216	213.390	-2246.034	12.694	79	-365.271	229.155	-2413.074	10.625	105	187.213861265666	79.109837076419	1.34615384615385
3794	160.938	1228.004	-710.935	17.294	79	160.900	1354.400	-704.415	13.969	118	126.564057536095	49.4317565820245	44.8717948717949
3795	554.763	676.660	-1823.435	11.103	79	655.200	624.077	-2072.570	14.870	118	273.71666204855	68.1783876390684	27.8963414634146
3796	417.513	508.649	-668.415	13.055	79	399.500	501.395	-517.590	14.057	107	152.069948740703	64.1964328827206	7.27196652719665
3797	-190.954	1293.613	-667.915	12.369	79	-278.230	1458.700	-610.015	12.567	112	195.507615567783	61.1823314440288	38.7272727272727
3798	-207.688	1618.775	-1222.940	12.894	79	-400.075	1659.662	-1251.150	13.880	107	199.872347294467	89.261000615672	7.67857142857143
3799	-162.446	579.941	-2268.059	12.946	79	-251.484	594.806	-2353.660	13.110	102	124.403636884136	70.5515605096768	5
3800	732.450	396.863	-1271.115	12.422	79	785.062	394.034	-1292.955	12.885	109	83.6364640333389	46.0198377584843	6.26666666666667
3801	375.613	1418.263	-1221.720	11.942	79	348.800	1439.462	-1274.900	11.313	112	72.8295561224975	145.572008965482	12.4739583333333
3802	233.400	1480.138	-1076.585	10.654	79	209.975	1514.275	-1074.695	14.924	118	42.825900165671	30.9973479656551	29.2564102564103
3803	-239.980	1470.413	-861.205	13.331	79	-235.196	1542.812	-895.300	14.031	105	80.1683907908845	51.7280372618447	16.5384615384615
3804	9.619	723.746	-2172.780	14.278	79	-43.874	775.151	-2241.720	12.561	99	101.275360646111	68.068022320344	8.8
3805	74.889	1009.131	-520.205	14.831	79	88.096	1045.278	-515.515	15.639	106	44.8429323528246	41.6093314713001	74.1851851851852
3806	-448.279	1071.909	-1963.440	12.606	79	-472.831	1091.700	-2053.290	14.288	101	98.8004929846001	64.4071169391218	16.0909090909091
3807	577.025	836.216	-1678.995	13.613	79	667.075	855.625	-1780.630	14.285	113	137.169183878888	222.140388838619	56.5531914893617
3808	269.500	1424.263	-1613.055	11.979	79	249.713	1456.625	-1588.720	11.197	105	45.0668019499943	30.9872203712017	28.9230769230769
3809	-358.236	398.125	-2228.313	11.743	79	-453.011	456.347	-2411.718	13.197	108	219.429130194694	81.5355590767468	1.62068965517241
3810	-689.246	1383.462	-1122.505	14.098	79	-945.535	1619.575	-1141.520	14.196	118	349.386131092807	112.120557270548	2.35897435897436
3811	-505.423	1195.516	-1843.900	14.360	79	-504.364	1222.181	-1959.380	14.956	104	170.131040004462	89.1938553965575	7.56
3812	382.800	1005.416	-1908.365	14.253	79	502.850	1038.875	-1997.620	12.949	118	153.290450472298	105.848625018848	55.1964285714286
3813	-382.929	1469.362	-865.460	16.066	80	-509.421	1668.000	-932.040	15.618	118	246.887295268509	85.3464360551652	9.42105263157895
3814	318.475	976.396	-736.995	15.403	80	346.213	1030.666	-683.525	12.547	111	86.254767949372	45.8730776611721	62.7096774193548
3815	-103.483	1131.479	-594.000	15.251	80	-118.128	1230.024	-502.185	15.754	109	135.48279328018	50.4837234795539	55.7586206896552
3816	268.213	1214.355	-1832.980	15.997	80	397.838	1345.763	-1927.275	14.601	118	207.273370489313	40.7642891532762	35.9264705882353
3817	-285.480	1270.534	-679.040	15.671	80	-317.824	1335.337	-654.595	11.865	104	76.4403111584456	40.7325553508227	23.625
3818	-498.021	1050.515	-658.120	11.500	80	-598.650	1125.315	-445.040	14.575	118	263.145463523504	208.249256920354	5.79518072289157
3819	178.662	1141.380	-2025.780	12.743	80	217.413	1193.879	-2080.770	17.265	107	85.33279030947	64.4092498577141	57.1481481481481
3820	578.688	888.809	-1703.470	14.160	80	637.838	944.644	-1815.280	13.136	112	138.266936846811	50.1898872748623	49.65625
3821	181.513	1479.213	-1594.055	12.407	80	189.537	1489.938	-1594.515	12.117	106	28.1230994024484	35.6214054671054	28.7307692307692
3822	37.274	880.644	-496.660	14.339	80	-10.846	909.199	-410.820	12.637	108	102.466716669365	45.3337710646871	47.3214285714286
3823	28.226	869.201	-464.955	11.279	80	1.592	1000.903	-336.380	11.827	113	185.973969643604	65.4437588386111	35.9090909090909
3824	-5.904	1542.475	-993.065	13.146	80	-4.720	1563.050	-1046.115	12.563	101	62.3159654021342	56.1999565239247	26.047619047619
3825	98.440	1326.612	-1857.740	17.678	80	171.312	1442.663	-2042.475	15.165	118	230.01126757183	76.7343961906112	38.7894736842105
3826	240.462	1077.188	-665.290	13.236	80	248.125	1126.283	-669.400	14.247	118	61.1170145949555	33.969508395822	46.5789473684211
3827	431.225	844.031	-1944.175	15.257	80	596.950	899.880	-2120.580	15.630	118	248.400101551912	77.3960897913919	42.1842105263158
3828	-9.722	1150.557	-2021.075	16.221	80	62.283	1167.431	-2118.880	12.735	102	122.618391467186	67.3535175635241	61.5
3829	-231.445	1190.631	-649.355	15.171	80	-230.653	1326.188	-473.020	15.935	115	222.419333103038	67.0839889609132	33.7428571428571
3830	498.550	994.291	-1811.340	15.856	80	553.275	986.410	-1885.845	13.922	118	92.7789351684962	53.5250908620734	59.4210526315789
3831	744.825	700.385	-1510.440	14.387	80	833.738	718.719	-1535.485	14.042	107	94.1748859834723	42.1096011382862	45.8888888888889
3832	-166.506	836.654	-2081.500	14.366	80	-155.979	884.976	-2185.090	13.385	105	123.044411319653	60.8868056740763	8.56
3833	-136.474	1175.294	-606.900	15.213	80	-92.746	1218.975	-532.660	13.315	106	97.3839631458896	49.2987873696422	52.6923076923077
3834	654.138	532.102	-1684.050	12.741	80	682.537	545.447	-1785.385	13.048	105	106.081923299872	53.8662512797469	17.16
3835	650.800	514.304	-1733.465	12.955	80	676.362	530.294	-1811.315	15.572	102	83.4848396057633	52.7245636238526	20.7727272727273
3836	339.388	843.329	-2061.330	10.741	80	373.950	931.793	-2167.830	14.673	107	148.29756877643	63.8818872731514	41.3333333333333
3837	129.602	1379.925	-810.195	12.957	81	116.226	1389.513	-775.370	14.171	105	38.5178886363207	27.8106731057854	42.7916666666667
3838	326.863	1079.895	-1878.340	15.305	81	403.413	1099.645	-1925.155	11.804	114	110.674234693537	268.427815374056	56.4285714285714
3839	741.462	467.092	-1180.175	12.706	81	819.288	388.942	-1173.475	12.070	103	110.495243227933	58.519515283729	7.95454545454545
3840	669.550	900.761	-1504.985	13.353	81	685.400	946.861	-1515.215	13.583	101	52.3753275311955	42.7563101610636	44.4
3841	73.689	1179.054	-627.900	9.908	81	11.048	1282.539	-541.090	15.110	118	148.892633148857	56.7768715058882	46.0810810810811
3842	133.311	1516.562	-1009.225	11.384	81	150.579	1587.438	-1063.250	17.303	116	90.7760531472922	74.0176061730871	24.8968253968254
3843	-117.221	1247.449	-676.215	13.239	81	-146.634	1412.737	-567.180	11.541	112	200.184611641355	70.4976121452383	43.6451612903226
3844	-289.498	1026.361	-565.250	10.376	81	-342.549	1045.229	-461.335	12.109	107	118.72679619193	62.2902683293954	20.3846153846154
3845	-267.574	450.175	-449.310	15.193	81	-337.264	444.062	-383.780	11.092	101	101.240989969478	81.393372419792	2.8
3846	49.411	1517.225	-1693.920	10.478	81	73.444	1617.312	-1611.970	15.933	109	131.57049501313	63.4240408712144	21.3214285714286
3847	86.021	1542.562	-1143.135	11.850	81	63.525	1617.237	-1142.690	7.908	116	77.9911768471282	103.319727392159	20.9647058823529
3848	342.237	924.605	-2035.690	11.787	81	395.200	979.861	-2026.585	13.805	103	78.0542660333181	49.736372711902	48.5909090909091
3849	89.230	553.217	-408.280	13.299	81	23.592	577.899	-326.810	11.826	101	107.493762926041	58.8966930131605	7.85
3850	303.188	1362.862	-971.300	14.300	81	274.587	1393.750	-982.160	15.727	118	61.4638592507824	37.8857238638007	28.4594594594595
3851	627.287	557.570	-894.570	10.512	81	667.962	584.408	-817.970	13.262	112	92.507939389006	60.5674552646529	19.6129032258065
3852	758.425	729.567	-1091.935	12.716	81	836.987	727.298	-1089.700	14.154	118	83.1692862119185	39.088720637345	31.9459459459459
3853	712.138	790.442	-1077.190	12.154	81	752.812	778.396	-1072.620	16.620	118	82.6799515783603	43.820620855236	34.4689265536723
3854	-282.919	1298.862	-716.705	12.144	81	-290.686	1303.300	-666.975	13.525	105	57.9235553294168	35.1229585537287	29.3333333333333
3855	187.600	452.504	-494.550	14.746	81	39.557	409.440	-176.610	12.494	118	353.351215570288	111.355787746748	10.5135135135135
3856	352.900	705.216	-2081.915	13.640	81	430.875	698.388	-2231.439	11.137	118	180.744838523815	85.7065652624557	19.0810810810811
3857	87.665	358.877	-2209.294	15.505	81	39.432	382.520	-2368.530	13.590	106	168.05212713322	61.0117151204446	3.8
3858	-197.840	1054.255	-570.000	11.362	81	-204.160	1107.301	-484.455	14.871	104	100.855181032012	48.5902179512307	31.695652173913
3859	319.887	591.671	-576.320	13.737	81	268.637	632.981	-454.540	13.350	104	138.432102490716	80.8468071365053	16.304347826087
3860	356.488	974.340	-646.485	12.707	81	334.000	964.000	-676.330	17.678	107	45.5610611158256	46.3179893099781	60.1153846153846
3861	-135.010	227.233	-2158.980	17.678	81	-233.887	163.265	-2278.285	15.669	105	167.637254743687	76.9841360965011	3.91666666666667
3862	720.600	611.062	-1069.535	12.769	81	819.288	533.707	-1020.140	10.760	116	134.770113133439	43.7238288832861	17.7563884156729
3863	186.013	719.290	-498.125	14.997	82	136.484	743.984	-393.145	13.255	109	118.674832534114	58.3880045594189	26.4814814814815
3864	-22.598	1019.900	-2127.330	13.183	82	11.211	1054.412	-2188.830	14.905	105	85.4377422161893	49.731348634536	34.9565217391304
3865	512.962	1134.181	-1513.620	15.928	82	516.050	1085.660	-1535.555	12.512	104	53.3382359100861	44.9119954961737	21.8636363636364
3866	-97.146	1309.550	-714.340	13.504	82	-55.951	1343.713	-669.550	14.793	109	73.0336215314563	39.2767240106939	45.1111111111111
3867	296.500	1020.099	-1951.180	14.041	82	381.037	1098.100	-2139.280	17.389	118	222.463811101941	74.9715965947467	61.4444444444444
3868	536.087	896.993	-1784.805	12.527	82	564.812	915.589	-1822.295	13.371	118	67.1524681452588	41.795132739515	46.5
3869	324.988	1245.447	-1784.885	12.343	82	359.375	1307.688	-1822.080	11.910	111	92.4687106701507	71.0891942045651	33.4224422442244
3870	336.100	1378.200	-1572.705	16.825	82	294.650	1422.200	-1630.215	10.695	118	83.4356194919173	108.971823851915	30.4090909090909
3871	639.475	748.645	-1813.150	12.421	82	746.550	713.381	-1729.250	15.715	117	145.758971765034	88.0415671552546	40.6
3872	512.700	420.780	-1912.330	14.896	82	638.113	299.266	-2091.130	13.037	118	249.927014876344	87.8440419642026	8.58333333333333
3873	271.600	1055.162	-643.580	12.441	82	356.912	1125.036	-584.145	14.924	118	125.271834204661	53.1666914586583	61.4444444444444
3874	574.525	891.808	-845.345	12.218	82	612.900	947.093	-865.205	15.315	118	70.1675954412006	31.267828396998	38.6944444444444
3875	343.213	1411.012	-1134.970	12.175	82	366.125	1383.050	-1125.300	14.560	118	48.3442091982069	38.756622837492	21.1428571428571
3876	-392.031	1318.388	-1901.820	12.071	82	-420.773	1326.713	-1999.270	12.321	103	101.940721446339	63.0365686849405	8.33333333333333
3877	245.913	968.790	-637.865	15.758	82	260.062	960.426	-494.075	12.920	115	144.726344516125	55.980561181928	61.5454545454545
3878	565.125	755.145	-757.380	11.566	82	663.287	753.621	-692.100	11.446	118	117.896476707322	55.0510930072003	36.2919708029197
3879	-350.931	1155.293	-1960.640	14.163	82	-302.604	1226.386	-2053.860	11.011	105	126.805685905641	62.7352563533213	27.6521739130435
3880	557.825	866.711	-1808.890	13.669	82	555.325	858.903	-1836.490	13.481	105	41.2330795721105	39.990418775637	69.2608695652174
3881	677.525	681.370	-978.315	11.272	82	743.513	643.790	-970.620	12.541	106	76.3274889472987	41.7126671914523	33.1666666666667
3882	191.550	961.211	-598.065	14.717	82	196.800	1075.961	-442.315	13.717	118	195.394240879817	63.7633885151243	44.3992932862191
3883	629.125	568.652	-939.330	9.169	82	664.663	531.072	-872.145	13.061	109	84.7881481635258	48.9400503450349	19.9259259259259
3884	1.577	1555.575	-1492.190	11.909	82	-3.495	1644.013	-1480.955	15.044	108	101.747587411201	57.0817182323433	12.0769230769231
3885	6.534	962.005	-2123.030	15.362	82	89.947	1054.830	-2270.830	12.222	107	193.440040307068	78.2828323793734	34.72
3886	222.962	1201.406	-1935.645	12.246	82	264.038	1207.121	-1973.000	15.159	106	69.279877922814	30.5958037665781	36.125
3887	159.275	1522.450	-1326.270	12.633	82	46.053	1573.412	-1354.950	14.949	102	127.431899962294	65.4518227122395	9.3
3888	711.338	585.737	-1527.870	13.565	82	755.512	522.263	-1540.810	13.000	105	81.6252122937515	67.9187501477575	22.7826086956522
3889	168.887	514.089	-2130.200	13.717	82	225.225	444.514	-2204.255	11.909	103	130.404999892642	87.9488922152429	13.6190476190476
3890	172.300	558.794	-2133.880	12.580	82	164.763	608.420	-2261.698	12.418	105	137.320746316789	70.8607012079844	10.7391304347826
3891	-61.106	1215.350	-2010.130	12.140	82	8.166	1308.850	-2060.200	17.028	106	126.680167682238	84.7087244170605	30.1666666666667
3892	87.546	1357.212	-1834.870	15.381	82	139.189	1403.225	-1957.515	12.265	109	140.804799786797	52.403791553989	39.7407407407407
3893	292.700	829.015	-619.870	11.496	82	313.300	786.905	-538.315	15.768	107	107.134702295755	99.0432185426546	36.6906474820144
3894	-514.099	1181.205	-727.455	11.825	82	-623.031	1389.225	-640.295	9.212	114	250.470290900937	97.3265896941378	13.71875
3895	-311.259	1069.374	-532.220	11.767	82	-318.579	1136.349	-579.010	15.492	102	87.5710387399851	61.8720593011101	25.3
3896	298.425	819.055	-575.250	14.431	83	354.925	866.518	-429.805	11.368	112	163.092717170326	70.1353462574844	42.7931034482759
3897	676.675	619.266	-1680.440	12.872	83	751.013	549.191	-1839.205	15.491	118	190.965285955327	176.980379645184	25.3
3898	93.995	1123.071	-654.965	15.653	83	108.420	1143.920	-563.405	12.229	118	95.8889210336627	89.1396458674681	50.7609329446064
3899	401.225	1179.160	-970.305	11.297	83	411.950	1159.329	-1020.315	12.762	106	60.8767962691862	33.8438857437231	31.304347826087
3900	145.922	1361.738	-1817.965	14.349	83	154.734	1402.913	-1862.210	11.374	103	61.0790634669525	38.4964580128788	41.5
3901	336.000	403.296	-2088.535	13.693	83	318.650	406.614	-2356.881	14.606	118	268.926769474517	99.5723891499644	12
3902	154.393	774.100	-2159.855	14.312	83	119.969	806.446	-2204.175	14.959	104	71.2708742544948	70.7652697821711	14.5238095238095
3903	611.350	598.100	-1834.405	12.790	83	618.663	552.827	-2011.210	11.953	116	184.803407947473	79.0714945762712	18.6666666666667
3904	494.412	706.013	-676.130	14.187	83	408.525	712.447	-553.500	14.185	110	150.749456629203	107.001515789279	33.2112676056338
3905	363.188	300.095	-1995.150	15.350	83	433.038	191.650	-2063.145	14.964	105	149.166022210154	93.4017906773821	5.63636363636364
3906	-350.003	1047.571	-2015.670	16.489	83	-352.691	1083.624	-2141.130	13.766	105	130.565139884274	60.9447039094771	15.6363636363636
3907	46.146	1366.725	-1901.220	11.335	83	30.196	1376.463	-1928.335	11.590	105	75.3696093528419	40.1395894585504	46.4090909090909
3908	-298.765	1473.250	-895.105	15.767	83	-283.245	1500.925	-821.490	12.161	107	81.3673665175419	57.7906574165609	17.7083333333333
3909	446.238	835.304	-671.840	12.914	83	448.337	837.864	-596.555	14.758	118	83.8192839387214	51.0331854036396	40.9714285714286
3910	435.575	1295.250	-1106.260	13.600	83	317.237	1219.879	-1108.765	16.045	113	143.003337286233	69.9400637282861	22.4666666666667
3911	173.612	795.025	-463.600	10.913	83	159.750	856.170	-348.030	13.055	116	131.481143016784	104.02885013653	40.3095238095238
3912	539.763	797.201	-801.040	13.441	83	572.450	817.997	-752.500	12.674	114	96.4448574315914	58.4221428260847	41.7741935483871
3913	23.315	1535.175	-1022.305	15.508	83	-23.525	1608.688	-1012.860	12.455	113	87.6775615194676	57.626548141011	33.0333333333333
3914	337.900	662.694	-2078.130	12.547	83	383.400	713.221	-2074.075	15.487	105	86.722734107038	59.0549546728806	16.7272727272727
3915	436.850	1238.879	-1615.330	12.635	83	396.500	1215.920	-1610.925	8.539	107	46.6330591533517	34.0054016121653	31.375
3916	-258.388	564.658	-456.425	9.744	83	-339.234	620.270	-237.400	12.367	111	240.001501839051	88.3435061167469	6.5
3917	362.788	799.163	-590.330	15.825	83	374.700	823.013	-430.920	11.726	116	161.62384212733	89.9511417785223	44.0909090909091
3918	-144.639	1313.438	-667.235	16.930	83	-191.939	1431.463	-521.265	12.877	118	193.583138534842	68.6656036963074	33.2944785276074
3919	391.963	1201.539	-1718.875	14.013	83	430.613	1199.051	-1751.280	13.346	118	50.4984818484675	30.063682488673	34.8571428571429
3920	41.631	1254.264	-1935.525	12.100	83	75.743	1274.605	-1983.315	12.537	104	65.0749417210648	51.8184473657178	52.0476190476191
3921	-341.336	933.274	-552.000	11.830	83	-345.496	1061.696	-504.020	15.288	106	137.156134215718	72.9374524684562	15.695652173913
3922	383.663	907.847	-2004.555	11.721	83	482.025	1067.491	-2029.195	12.776	118	189.12540648998	82.8454048893555	45.3142857142857
3923	579.075	1102.949	-1401.580	11.456	83	491.425	1116.431	-1430.720	12.018	118	95.3709901437539	46.0009482221403	13.7142857142857
3924	270.000	1439.137	-1534.310	13.899	84	252.300	1472.825	-1540.155	12.095	107	40.7107221748768	38.0953544989603	21.3478260869565
3925	37.499	1131.113	-2062.970	10.859	84	38.966	1149.826	-2145.085	12.455	105	84.2330201464962	46.2918853221127	46.5238095238095
3926	-175.889	1179.541	-2034.300	12.898	84	-177.601	1189.161	-2139.700	16.631	105	109.889973705521	62.9481481095527	37.1428571428571
3927	-14.134	972.694	-544.550	11.804	84	68.023	1105.419	-399.290	14.170	111	213.227966913348	76.6450206141433	53.1851851851852
3928	-323.472	1133.586	-586.730	11.815	84	-305.670	1257.414	-455.495	15.694	113	181.308880127257	122.034834780061	34.2042253521127
3929	-662.130	284.395	-566.610	11.059	84	-806.306	295.238	-497.375	11.037	104	165.24195179191	92.3118847568502	1.35
3930	405.050	1359.488	-1126.555	11.369	84	339.425	1326.925	-1137.355	13.650	118	90.6461728039303	51.1127312824279	21.5588235294118
3931	719.812	631.351	-1505.620	14.664	84	777.050	618.978	-1542.590	12.339	105	95.4414999148694	61.1860450300925	36.4285714285714
3932	-308.429	672.822	-457.380	17.311	84	-426.284	751.359	-374.375	12.168	107	164.157520141479	66.0988595365618	8.56521739130435
3933	38.416	972.005	-505.650	12.361	84	-0.553	1033.026	-423.890	11.432	109	109.21008653966	132.456480388804	52.8714285714286
3934	450.700	537.915	-637.730	12.317	84	486.550	514.545	-580.145	11.915	112	126.373311240942	71.8692359094128	8.53571428571429
3935	97.461	1306.463	-729.110	13.830	84	121.547	1420.387	-662.210	13.378	118	134.292304961975	49.552189982435	38.2058823529412
3936	-273.905	912.553	-2138.180	13.433	84	-336.862	946.319	-2255.421	12.677	106	137.292311095706	68.659861060546	6.18181818181818
3937	135.975	1528.075	-1420.330	10.812	84	97.026	1607.575	-1485.090	13.033	111	109.686517863409	62.8464949316064	13.3703703703704
3938	530.812	751.105	-1959.540	12.859	84	599.425	808.248	-2144.430	14.989	118	225.251008346245	50.4304116507015	33.8457446808511
3939	167.338	859.982	-483.830	12.871	84	146.440	878.184	-462.635	13.985	106	42.2918703535325	53.5856860559248	37.2727272727273
3940	59.322	1497.537	-898.100	12.158	84	58.152	1588.675	-840.120	14.215	114	108.023998926164	46.0227589514133	36.6827956989247
3941	-71.261	502.252	-370.345	11.656	84	-130.642	429.601	-183.710	11.547	112	208.894457051881	88.8385408568622	6.71428571428571
3942	1.169	1368.263	-1902.585	12.729	84	27.960	1450.087	-1971.040	12.528	109	110.062760863973	54.2757371067331	42.6
3943	843.812	454.964	-1271.845	12.497	84	846.950	513.919	-1351.105	15.211	107	98.8316076414828	50.3260295556214	7.1304347826087
3944	-293.115	922.975	-544.625	14.604	85	-347.992	1030.798	-322.655	8.553	116	255.478943607883	99.6679281962596	9.06451612903226
3945	217.662	865.211	-507.715	10.409	85	254.600	971.211	-357.540	11.983	118	187.491190377041	73.4428811549476	37.9714285714286
3946	70.924	584.046	-2234.460	15.405	85	37.156	553.113	-2508.336	17.299	118	293.618594045064	102.334567980142	7.75757575757576
3947	152.549	1391.775	-1782.320	17.464	85	174.575	1525.800	-1913.360	15.362	118	188.730831877041	83.9868433679606	31.7575757575758
3948	684.663	862.169	-1107.640	12.477	85	738.812	946.449	-1196.375	15.806	111	133.825008223426	140.761142036359	30
3949	-0.293	1225.809	-2012.870	15.436	85	68.199	1291.887	-2293.663	17.605	118	300.004050297659	106.06959845467	37.8380952380952
3950	443.513	1032.771	-1763.425	12.617	85	471.762	1017.441	-1767.100	17.119	107	38.8427121220957	39.3312735491265	59.1363636363636
3951	60.916	1071.884	-2144.330	11.562	85	71.626	1081.481	-2155.130	15.012	105	35.2942005717654	40.0216160558101	41.35
3952	-293.461	1237.164	-2011.395	13.000	85	-247.419	1399.062	-2262.218	10.920	114	302.064571734257	118.477038125106	26
3953	528.075	670.464	-1906.275	12.517	85	662.475	631.947	-1976.310	13.469	118	180.804861994914	86.9837796960529	29.2424242424242
3954	89.888	654.868	-2233.158	14.356	85	-6.818	706.849	-2288.426	12.692	105	139.645502648671	93.8854231828413	9.1
3955	145.164	1166.822	-642.570	13.525	85	193.787	1263.749	-622.945	17.678	118	110.200635583467	42.2421546769396	48.1818181818182
3956	392.788	1287.766	-1050.075	14.331	85	317.350	1251.320	-1121.775	11.806	118	117.548055781455	59.2056013638887	28.4848484848485
3957	182.088	1487.512	-1569.655	12.520	85	209.237	1612.837	-1582.895	13.017	118	130.836974277151	56.2323647489947	17.1041666666667
3958	-99.874	1528.588	-922.130	12.314	85	-177.011	1614.325	-969.810	10.788	110	124.7971647835	52.9490459957464	19.72
3959	414.262	419.769	-2047.850	12.837	85	434.625	443.622	-2097.120	12.449	105	58.4050535313512	63.6835827029102	15.65
3960	354.125	608.541	-2046.515	10.923	85	389.250	631.984	-2244.766	14.390	118	209.330099149644	107.129431141132	15.6715542521994
3961	497.100	1103.617	-1034.095	13.282	85	487.650	1053.844	-1068.645	15.223	118	66.6817601447352	33.6386081130881	26.6060606060606
3962	-52.820	1494.700	-1705.255	13.501	85	-87.129	1715.888	-1765.850	13.799	118	265.520712361578	93.905768339915	13.969696969697
3963	-363.520	1269.274	-711.360	14.860	85	-447.839	1350.375	-638.215	11.254	110	137.975566630473	53.6696821288548	18.36
3964	166.075	1022.170	-2084.135	12.702	85	250.475	1016.111	-2172.230	15.397	107	128.092471359561	109.437880557424	32.5569620253165
3965	10.585	504.959	-2237.054	14.660	85	-23.029	453.267	-2461.298	11.945	111	232.566840706064	88.6384050269082	6.53846153846154
3966	727.050	390.996	-1132.965	12.722	85	792.463	310.790	-1192.225	11.908	107	119.64032660019	62.0233906633676	5.59090909090909
3967	727.200	522.396	-1068.450	10.958	85	749.850	437.804	-972.020	12.249	112	130.259640196033	72.3047205386019	7.11111111111111
3968	57.050	718.516	-2194.730	8.227	85	28.571	729.116	-2362.189	11.127	109	197.659813247407	101.458477005879	11.625
3969	410.175	879.664	-2006.560	14.232	85	379.013	949.773	-2095.660	12.006	105	117.580407062571	62.5337321761143	41.6
3970	660.362	847.510	-1638.785	14.492	86	668.587	866.639	-1676.205	13.162	106	42.8231907498728	32.9005363385007	63.25
3971	-5.513	1375.138	-722.845	13.020	86	-55.669	1494.250	-630.940	12.999	118	159.201957431434	54.4951219509099	34.9290322580645
3972	-65.654	1187.707	-2074.420	16.087	86	-86.011	1227.164	-2144.485	16.276	106	82.9479747974596	50.7115318758991	44.75
3973	56.257	778.016	-470.055	12.865	86	45.137	799.314	-361.970	15.857	111	114.139145668784	101.982080034399	24.547619047619
3974	528.012	1099.178	-1481.765	16.039	86	476.213	1062.730	-1500.965	11.759	108	66.1833295097791	46.9447811696866	25.5454545454545
