Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)	Region
149	173.050	543.528	306.211	10.000	0	146.145	569.397	317.427	10.000	119	38.9728474966867	5.85851329882542	98.4033613445378	aSHF
150	152.506	455.809	310.347	10.000	0	127.989	445.575	315.965	10.000	119	27.1547411882345	4.57086031649175	77.5378151260504	aSHF
151	145.968	459.676	306.510	10.000	0	120.500	445.932	306.409	10.000	119	28.9400546129408	4.2261990812866	77.8655462184874	aSHF
152	141.822	444.534	307.708	10.000	0	102.183	425.037	305.885	10.000	119	44.2120646317269	5.76201590306854	73.655462184874	aSHF
153	145.612	438.306	313.110	10.000	0	130.693	422.928	329.918	10.000	119	27.2317518533053	5.67909206468727	72.4117647058823	aSHF
154	566.942	594.700	174.449	10.000	6	587.298	581.355	159.598	10.000	119	28.5132944781904	6.01750037222277	113.212389380531	aSHF
155	628.181	420.272	322.695	10.000	0	628.574	405.119	283.923	10.000	119	50.1126426363647	8.72836545086066	47.9747899159664	aSHF
156	603.721	463.190	291.539	10.000	0	633.598	459.558	274.553	10.000	119	36.7734792071677	8.11629676572726	57.2605042016807	aSHF
157	560.281	611.531	159.273	10.000	6	564.414	611.164	119.273	10.000	119	40.214628905412	5.84572217808771	87.7433628318584	aSHF
158	619.825	435.700	319.152	10.000	0	653.347	442.976	284.076	10.000	119	49.081688540636	6.32135531796289	50.0588235294118	aSHF
159	161.765	503.932	291.663	10.000	0	152.371	507.650	287.360	10.000	31	10.9811916020075	3.85308992351342	95.0967741935484	aSHF
160	397.566	230.748	443.884	10.000	0	384.173	182.116	446.190	10.000	119	50.4951632238177	6.76385484235104	17.1260504201681	aSHF
161	625.337	450.558	341.101	10.000	0	618.580	455.024	329.048	10.000	119	14.5216050765747	3.73861937014543	48	aSHF
162	617.921	440.671	335.193	10.000	0	613.390	433.066	331.701	10.000	42	11.8744640721172	4.45026963314875	56.7857142857143	aSHF
163	598.557	569.976	256.589	10.000	0	633.438	592.102	278.315	10.000	119	46.6718663972205	7.27969873572983	103.571428571429	aSHF
164	639.755	565.534	224.449	10.000	0	607.197	558.061	182.043	10.000	119	53.9827558485115	6.98303719611572	109.680672268908	aSHF
165	568.967	625.113	135.782	10.000	19	582.829	636.150	142.400	10.000	119	25.6141087879317	5.69530126381507	98.16	aSHF
166	328.760	253.989	418.779	10.000	0	332.185	238.071	438.646	10.000	37	25.6867872261208	7.55986277199534	30.7027027027027	aSHF
167	400.063	229.329	435.696	10.000	0	386.418	207.200	433.194	10.000	119	26.1177845538246	6.66426444764319	16.9747899159664	aSHF
168	544.962	628.409	254.751	10.000	0	544.381	648.520	239.453	10.000	119	30.3080967069857	4.6067878298805	100.974789915966	aSHF
169	477.636	351.985	273.900	10.000	86	490.823	347.019	291.988	10.000	119	22.928887216784	8.22566205213157	9.60606060606061	aSHF
170	578.649	579.810	224.217	10.000	0	590.291	608.152	239.586	10.000	119	46.5541162089885	6.02493889074138	119.285714285714	aSHF
171	571.682	605.670	215.747	10.000	0	583.076	618.809	230.371	10.000	119	33.6719419398407	5.27505725457625	118.991596638655	aSHF
172	574.102	612.791	227.527	10.000	0	573.882	630.123	239.189	10.000	119	32.9747773457229	5.60261124421202	117.739495798319	aSHF
173	559.684	631.473	212.598	10.000	0	569.525	654.860	226.195	10.000	119	29.5844359249927	5.29815715835202	111.44537815126	aSHF
174	576.361	623.325	229.834	10.000	0	577.981	636.217	235.270	10.000	119	24.2639313797248	4.5677936806624	117.411764705882	aSHF
175	569.062	627.733	222.477	10.000	0	590.304	645.218	227.587	10.000	119	37.9515520235998	5.70908442656835	113.436974789916	aSHF
176	573.824	639.107	243.092	10.000	0	579.255	650.879	231.314	10.000	119	24.2246038151298	4.5073887656396	110.260504201681	aSHF
177	568.691	628.466	231.307	10.000	0	568.215	639.072	221.878	10.000	119	26.9870614369182	5.45093437119116	111.621848739496	aSHF
178	170.338	510.941	326.133	10.000	0	166.447	501.993	317.799	10.000	52	15.6083533404392	4.61126207405236	92.5961538461538	aSHF
179	559.172	627.990	232.313	10.000	0	571.141	657.852	231.703	10.000	119	38.4246027695797	5.68451579009955	108.050420168067	aSHF
180	148.586	489.240	312.474	10.000	0	139.574	487.795	304.416	10.000	35	12.1752015589065	3.83696832993625	93.3142857142857	aSHF
181	366.615	252.636	437.626	10.000	0	359.442	218.961	445.206	10.000	119	35.3187840107782	6.61772465562742	17.8991596638655	aSHF
182	127.652	511.303	236.538	10.000	14	126.079	516.532	222.713	10.000	119	19.7636596560455	4.72113468547621	102.4	aSHF
183	377.355	271.604	433.694	10.000	0	349.469	203.459	437.873	10.000	119	74.0782656789426	9.27919734958036	19.2773109243697	aSHF
184	376.658	298.142	417.060	10.000	0	369.871	247.161	445.238	10.000	119	58.6446948410511	10.6086764367938	21.4705882352941	aSHF
185	293.270	320.512	430.222	10.000	0	255.823	292.534	432.476	10.000	119	46.7987906788199	10.2662846213008	23.0756302521008	aSHF
186	256.872	308.903	391.697	10.000	0	214.120	244.749	337.290	10.000	119	94.3588409689309	13.795690531569	20.1176470588235	aSHF
187	260.146	335.445	407.658	10.000	0	232.128	341.185	356.541	10.000	119	60.724683827913	12.36256447579	26.0672268907563	aSHF
188	279.235	324.131	417.362	10.000	0	253.490	305.102	448.118	10.000	119	44.3941370228096	11.0194160495576	24.3361344537815	aSHF
189	273.394	323.449	413.599	10.000	0	237.501	291.220	354.108	10.000	119	83.6769849958756	15.4810843855553	24.4621848739496	aSHF
190	264.709	308.888	395.932	10.000	0	208.135	228.474	354.258	10.000	119	106.788347435476	12.1230976966756	19.5714285714286	aSHF
191	269.697	317.621	410.166	10.000	0	240.654	213.052	335.978	10.000	119	131.461138569541	16.6195830771349	19.1848739495798	aSHF
192	564.198	446.025	332.039	10.000	0	584.358	426.785	263.779	10.000	119	85.4046234462748	13.1151936020733	47.436974789916	aSHF
193	603.544	386.266	354.883	10.000	0	637.475	372.400	276.293	10.000	119	86.7177422272974	11.4148696981291	40.4117647058824	aSHF
194	614.850	384.796	346.934	10.000	0	636.328	369.325	284.428	10.000	119	67.8797198064341	9.09388242068481	41.672268907563	aSHF
195	601.016	378.033	344.807	10.000	0	614.249	336.048	299.104	10.000	119	63.4556279852308	8.53226051612375	37.2436974789916	aSHF
196	618.256	352.558	357.358	10.000	0	601.073	340.052	299.949	10.000	119	61.2164096137629	8.39041168433693	32.7563025210084	aSHF
197	537.096	367.527	339.867	10.000	0	558.522	354.671	308.762	10.000	119	78.6219344140044	13.3910768315618	31.5882352941176	aSHF
198	548.540	374.604	320.080	10.000	0	561.470	313.128	296.053	10.000	119	67.2590529594344	13.3835644974065	30.2773109243697	aSHF
199	592.432	391.949	343.606	10.000	0	566.794	317.222	322.123	10.000	119	81.8715509930037	10.1191149767805	38.0924369747899	aSHF
200	603.439	394.655	339.178	10.000	0	619.259	368.649	280.494	10.000	119	70.5172680554203	11.307013752332	41.6050420168067	aSHF
201	599.469	403.691	344.358	10.000	0	587.454	322.704	323.248	10.000	119	84.5510880710591	11.33597940499	39.2100840336134	aSHF
202	567.423	422.895	364.301	10.000	0	567.699	347.759	324.157	10.000	119	95.2870710904685	12.921431731966	40.2268907563025	aSHF
203	574.690	408.628	363.160	10.000	0	573.278	313.203	351.359	10.000	119	96.1623001492789	12.4545762150404	36.4201680672269	aSHF
204	578.206	372.314	372.920	10.000	0	587.118	313.012	375.924	10.000	119	60.0431092132978	7.0129187061726	32.6638655462185	aSHF
205	580.914	365.250	378.570	10.000	0	571.452	316.392	382.766	10.000	119	49.9423670244012	5.96951085392151	30.5714285714286	aSHF
206	121.956	544.955	229.358	10.000	19	117.287	543.582	232.200	10.000	119	9.75281918216471	3.49512081702582	112	aSHF
207	425.165	252.453	424.163	10.000	0	425.219	214.103	450.961	10.000	119	46.785235064067	6.85966616682971	18.9411764705882	aSHF
208	533.612	354.984	404.064	10.000	0	560.223	263.667	386.512	10.000	119	96.7213136490608	11.6370733947377	27.0168067226891	aSHF
209	531.074	367.660	416.240	10.000	0	554.386	286.804	386.961	10.000	119	92.7310087349426	10.3442588147522	27.1764705882353	aSHF
210	531.288	329.532	410.931	10.000	0	559.268	258.647	402.872	10.000	119	76.6438001341269	9.28743049808021	24.6386554621849	aSHF
211	498.626	321.237	429.357	10.000	0	501.567	254.440	370.479	10.000	119	89.0904460309859	10.9389455355404	21.7563025210084	aSHF
212	152.726	578.208	227.626	10.000	19	165.826	582.188	212.331	10.000	119	20.9106191204373	3.79815341365626	109.98	aSHF
213	434.857	271.522	425.458	10.000	0	420.090	235.007	443.820	10.000	119	43.4577099948904	6.94224479816155	19.0924369747899	aSHF
214	472.893	310.393	434.036	10.000	0	501.300	266.436	429.371	10.000	119	52.5446260144651	7.73839625766259	20.2689075630252	aSHF
215	168.841	644.419	203.399	10.000	29	168.587	635.683	199.645	10.000	119	9.51182043564742	2.56263627136896	76.1666666666667	aSHF
216	364.905	250.795	428.450	10.000	0	358.176	200.967	435.189	10.000	119	50.7299038635004	7.3392732182243	17.7394957983193	aSHF
217	183.342	588.754	199.538	10.000	29	174.162	587.115	204.466	10.000	119	17.0922198967835	4.21003159292414	102.911111111111	aSHF
218	164.806	602.289	183.717	10.000	29	164.823	593.282	190.250	10.000	119	12.4380661680182	5.21154982335939	88.8777777777778	aSHF
219	331.513	257.528	430.537	10.000	0	324.192	218.819	451.719	10.000	119	48.5971808030055	7.67213824901264	21.9159663865546	aSHF
220	340.051	265.801	440.721	10.000	0	316.305	224.554	448.008	10.000	119	48.1486022019331	6.80364155188172	22.1512605042017	aSHF
221	185.122	588.119	205.741	10.000	24	183.549	591.822	210.871	10.000	119	12.7375213836916	4.54901881698781	102.621052631579	aSHF
222	132.346	446.443	285.121	10.000	0	87.014	458.367	290.747	10.000	119	47.2104212648013	5.90611903832207	80.5294117647059	aSHF
223	292.292	264.089	416.625	10.000	0	273.679	213.306	431.390	10.000	119	56.982467084183	6.71438656459566	23.8067226890756	aSHF
224	298.353	260.893	418.768	10.000	0	295.136	202.248	439.579	10.000	119	63.7541165259154	8.04620903635178	23.6134453781513	aSHF
225	247.064	303.370	399.804	10.000	0	249.543	297.992	383.345	10.000	29	17.4919125883935	7.06444292037946	35.1379310344828	aSHF
226	268.955	296.277	410.865	10.000	0	251.193	210.999	373.883	10.000	119	94.6334732111212	12.9395836905012	20.7983193277311	aSHF
227	271.646	292.118	411.912	10.000	0	236.534	217.822	370.308	10.000	119	92.1066825805815	11.7534486885609	20.9075630252101	aSHF
228	159.259	369.704	328.978	10.000	0	128.828	331.186	308.085	10.000	119	53.349784760578	6.50936731670869	35.2773109243698	aSHF
229	184.804	636.552	189.222	10.000	24	187.263	633.926	185.582	10.000	119	10.0711074862698	4.34202444498087	71.2842105263158	aSHF
230	579.743	612.657	155.184	10.000	6	583.067	621.233	131.945	10.000	119	28.9810286394393	5.33989746270038	95.787610619469	aSHF
231	543.377	360.654	283.718	10.000	13	505.019	360.347	287.831	10.000	119	51.6398201584785	11.9364217452453	18.8396226415094	aSHF
232	590.991	346.913	357.808	10.000	0	590.083	274.921	381.724	10.000	119	75.8659843671721	8.36168078398114	28.8739495798319	aSHF
233	621.648	527.919	272.444	10.000	0	648.507	542.119	249.809	10.000	119	38.6520647572675	6.59325498742397	100.672268907563	aSHF
234	604.701	384.241	344.724	10.000	0	630.398	362.838	283.966	10.000	119	69.3538663810461	9.77211510406808	40.2941176470588	aSHF
235	151.927	566.926	218.071	10.000	19	168.847	572.009	216.937	10.000	119	17.7033681823545	4.77232540277231	113.41	aSHF
236	158.928	468.336	264.441	10.000	6	99.876	471.646	260.996	10.000	119	59.2449392691055	7.05737051519349	92.4424778761062	aSHF
237	588.249	391.904	363.965	10.000	0	577.964	374.817	361.435	10.000	34	20.1034249320855	7.58170352029412	52.8235294117647	aSHF
238	586.947	410.211	349.195	10.000	0	568.515	380.934	337.464	10.000	42	36.5307776265439	11.2579438787887	54.3095238095238	aSHF
239	580.898	401.590	359.373	10.000	0	570.142	373.302	365.717	10.000	34	30.9216561005389	10.8687049471797	53.1176470588235	aSHF
240	593.007	366.637	365.694	10.000	0	587.195	348.752	373.089	10.000	41	20.2073895889597	5.70878811212804	45	aSHF
241	557.605	351.398	390.119	10.000	0	574.705	316.433	391.881	10.000	61	38.9623647767946	8.89263343005823	36.8032786885246	aSHF
242	129.463	528.305	255.755	10.000	6	125.457	523.548	249.359	10.000	119	8.92109303841179	2.61471933973344	105.044247787611	aSHF
243	430.601	243.811	446.435	10.000	0	402.428	202.976	459.524	10.000	119	51.3082554273676	6.84979457477121	17.9327731092437	aSHF
244	461.378	249.306	437.260	10.000	0	464.858	233.667	427.842	10.000	119	19.9130973482279	6.7668046836806	19.5294117647059	aSHF
245	567.272	324.736	376.947	10.000	0	579.564	309.794	396.440	10.000	50	27.4651356632367	6.69896496834339	36.6	aSHF
246	552.205	331.397	396.584	10.000	0	559.791	317.066	400.054	10.000	49	16.582094469638	4.4219652234121	35.8163265306122	aSHF
247	554.550	300.121	388.152	10.000	0	570.500	251.696	380.888	10.000	119	53.4974981658021	7.58417389505261	23.0756302521008	aSHF
248	523.356	290.067	400.612	10.000	0	540.554	236.104	397.021	10.000	119	61.576086153636	9.73902863827611	20.327731092437	aSHF
249	517.731	276.067	399.677	10.000	0	541.315	232.015	420.689	10.000	119	54.2059766446469	7.91956853685966	19.6218487394958	aSHF
250	473.094	277.239	425.411	10.000	0	456.699	222.188	459.068	10.000	119	74.2453736067103	8.1528352548561	20.0504201680672	aSHF
251	558.632	607.937	143.755	10.000	16	603.932	607.462	155.538	10.000	119	46.8097715653474	7.58476213255839	106.252427184466	aSHF
252	620.228	561.741	262.786	10.000	0	632.135	573.965	248.691	10.000	119	29.103026131315	5.27116005191988	108.512605042017	aSHF
253	503.326	282.556	425.487	10.000	0	483.116	246.171	398.004	10.000	119	49.8761226841061	8.28917296432778	21.5210084033613	aSHF
254	211.071	635.791	199.824	10.000	9	213.916	648.504	186.400	10.000	119	20.1942772834286	5.24012746337378	59.3909090909091	aSHF
255	228.748	639.792	198.553	10.000	6	209.624	641.431	206.432	10.000	119	25.5090615468308	5.1349125639472	60.5044247787611	aSHF
256	174.462	565.290	229.651	10.000	6	155.229	559.806	227.441	10.000	119	20.1408183051235	4.42881228752031	114.575221238938	aSHF
257	131.942	453.104	290.656	10.000	0	99.531	443.762	296.014	10.000	119	34.1533900074356	5.27972422104321	78.1008403361345	aSHF
258	138.021	447.102	296.794	10.000	0	92.731	442.636	301.268	10.000	119	45.7290491044806	5.82483572156076	75.344537815126	aSHF
259	144.275	546.083	240.863	10.000	11	145.893	557.897	235.832	10.000	119	16.7031974783273	3.86380127745237	116.138888888889	aSHF
260	149.482	545.954	231.996	10.000	11	143.030	564.985	229.590	10.000	119	31.5045226435825	5.51473403094807	114.787037037037	aSHF
261	633.814	527.587	276.261	10.000	0	653.129	544.617	239.318	10.000	119	47.2905924999889	6.35730113930224	98.6890756302521	aSHF
262	627.965	518.567	281.642	10.000	0	649.201	505.402	309.567	10.000	119	38.8756925211628	5.85965225251192	68.2941176470588	aSHF
263	631.495	522.454	268.742	10.000	0	650.362	508.968	252.794	10.000	119	41.7623453364392	8.1391012778987	91	aSHF
264	620.236	556.796	266.957	10.000	0	631.097	571.343	252.027	10.000	119	28.2557617133214	5.13467765796701	107.193277310924	aSHF
265	639.214	545.592	246.225	10.000	0	668.630	577.726	229.310	10.000	119	54.2818803469445	7.93095020837576	97.4621848739496	aSHF
266	623.172	556.462	241.341	10.000	0	657.876	588.292	237.362	10.000	119	52.3712978071004	7.40376019245453	106.470588235294	aSHF
267	628.267	555.502	242.914	10.000	0	662.967	586.596	234.297	10.000	119	51.6314704807059	7.57759064381699	103.27731092437	aSHF
268	635.919	550.068	246.108	10.000	0	658.627	578.502	233.956	10.000	119	49.0645771305532	7.58639405021058	99.4033613445378	aSHF
269	173.291	588.882	220.423	10.000	11	167.117	590.381	227.867	10.000	119	12.6881229896309	2.82842360431405	104.62037037037	aSHF
270	151.119	585.713	261.808	10.000	6	150.907	583.860	266.188	10.000	119	6.54846867595778	1.64972217451559	113.345132743363	aSHF
271	637.759	530.200	241.076	10.000	0	650.662	547.136	231.194	10.000	119	31.842434423266	6.58606592464423	97.218487394958	aSHF
272	547.278	651.036	195.137	10.000	0	534.503	648.430	188.120	10.000	119	21.8744812281343	4.60534010919793	89.0420168067227	aSHF
273	549.039	645.186	195.109	10.000	0	550.122	655.010	197.213	10.000	119	11.5767954978914	3.54927159727317	96.344537815126	aSHF
274	568.589	646.352	182.350	10.000	0	590.403	649.380	203.926	10.000	119	31.0737732662127	3.68549381519479	108.176470588235	aSHF
275	604.777	565.999	231.014	10.000	0	597.051	589.842	211.955	10.000	119	38.0406961161333	5.5795688651276	119.386554621849	aSHF
276	600.275	593.019	229.712	10.000	0	604.008	611.634	234.758	10.000	119	35.5663412512448	5.82614279793449	116.983193277311	aSHF
277	608.304	574.601	227.057	10.000	0	633.099	599.296	226.680	10.000	119	50.9090479777416	6.95467337969467	114.663865546218	aSHF
278	606.118	585.896	220.322	10.000	0	609.339	608.288	226.036	10.000	119	38.5339279207299	5.90462551604795	119.571428571429	aSHF
279	623.289	546.518	250.777	10.000	0	649.444	580.386	244.809	10.000	119	47.3791060911875	6.5950345365786	104.697478991597	aSHF
280	625.393	541.358	236.516	10.000	0	648.755	566.177	233.428	10.000	119	39.7466049493539	5.60565768691243	104.260504201681	aSHF
281	540.318	669.140	187.787	10.000	0	530.079	653.151	173.896	10.000	119	23.525414406552	3.10610851829805	80.8571428571429	aSHF
282	612.991	537.627	219.445	10.000	0	626.050	573.606	218.450	10.000	119	49.7750788246489	6.82901635576437	111.882352941176	aSHF
283	632.857	549.133	216.525	10.000	0	609.271	553.379	190.752	10.000	119	35.1934005319179	6.29173178631681	108.134453781513	aSHF
284	622.033	557.344	214.649	10.000	0	613.724	560.781	187.237	10.000	119	28.8490934692929	5.93796287608288	108.865546218487	aSHF
285	603.693	597.075	216.949	10.000	0	592.790	587.269	225.092	10.000	119	20.6206555181934	5.30016057478945	120.747899159664	aSHF
286	601.526	603.565	207.957	10.000	0	601.043	589.864	194.965	10.000	119	20.2677682540531	4.94237122272594	118.941176470588	aSHF
287	610.050	588.335	182.972	10.000	0	614.178	590.384	167.321	10.000	119	19.5603860391353	5.68839632353859	114.806722689076	aSHF
288	617.485	580.026	204.885	10.000	0	606.701	560.709	199.921	10.000	119	23.9786369295671	4.83795383865315	115.386554621849	aSHF
289	619.777	585.171	191.113	10.000	0	619.296	598.025	177.274	10.000	119	18.89377140753	4.47821855134205	115.403361344538	aSHF
290	595.751	558.376	200.242	10.000	0	586.826	550.994	198.666	10.000	119	18.3134176766654	6.53719153679886	117.394957983193	aSHF
291	574.321	618.799	153.247	10.000	6	565.501	633.719	145.517	10.000	119	19.9569307760487	5.52735009999373	96.6283185840708	aSHF
292	611.492	562.204	187.331	10.000	0	611.907	567.306	183.770	10.000	119	17.6704914759042	5.98419852604792	112.243697478992	aSHF
293	606.403	563.762	187.222	10.000	0	608.572	572.227	192.660	10.000	119	18.9073971238773	4.97831188402461	114.663865546218	aSHF
294	583.611	591.145	206.315	10.000	0	594.908	605.028	224.799	10.000	119	39.8904485434797	5.97302367364689	119.386554621849	aSHF
295	592.518	595.080	189.214	10.000	0	612.817	599.523	157.054	10.000	119	38.2891009296379	6.71514234061609	112.974789915966	aSHF
296	575.789	633.080	203.842	10.000	0	587.702	627.991	215.709	10.000	119	25.0312498489388	4.37469255512206	116.394957983193	aSHF
297	572.944	627.977	193.734	10.000	0	585.887	621.689	201.348	10.000	119	16.8613802815783	3.29830361308788	113.176470588235	aSHF
298	594.196	609.696	204.944	10.000	0	593.449	593.008	227.989	10.000	119	29.8025837973824	5.51886718483473	118.588235294118	aSHF
299	571.188	597.206	199.960	10.000	0	590.857	613.901	216.498	10.000	119	39.9967499304631	6.07459920939509	119.210084033613	aSHF
300	591.111	608.516	183.202	10.000	0	607.008	602.320	175.076	10.000	119	20.4497429568198	5.34068947961359	113.899159663866	aSHF
301	578.921	599.633	187.552	10.000	0	604.077	601.106	186.878	10.000	119	25.2081007019568	4.34915474002707	115.865546218487	aSHF
302	589.194	619.130	187.843	10.000	0	608.271	616.957	186.984	10.000	119	19.3136755176223	3.897780549744	114.168067226891	aSHF
303	557.356	624.981	190.913	10.000	0	564.037	600.048	191.069	10.000	119	25.8130700615018	7.84787418102575	112.09243697479	aSHF
304	564.374	624.215	193.177	10.000	0	579.638	624.620	199.937	10.000	119	16.6988419059527	5.46030365721785	112.773109243697	aSHF
305	578.026	621.211	190.316	10.000	0	600.243	610.160	201.369	10.000	119	27.1641031326272	4.50945559471781	116.084033613445	aSHF
306	567.545	622.632	175.881	10.000	0	575.731	602.587	171.416	10.000	119	22.1076648699043	4.9490587860465	106.27731092437	aSHF
307	569.605	620.131	163.218	10.000	0	584.790	618.281	165.622	10.000	119	21.1166891817823	5.41763463601548	100.773109243697	aSHF
308	586.210	619.760	172.061	10.000	0	597.310	610.275	166.356	10.000	119	20.1535181295971	5.36855551619486	108.168067226891	aSHF
309	581.821	614.291	170.274	10.000	0	578.746	599.839	157.060	10.000	119	28.1086593241299	6.07725669075641	104.09243697479	aSHF
310	547.911	362.200	309.090	10.000	10	540.201	335.774	264.193	10.000	119	74.6502153312366	13.6057605806235	22.5871559633028	aSHF
311	530.459	641.097	153.451	10.000	0	540.906	651.159	139.923	10.000	119	25.1184786561608	5.56571192657756	81.890756302521	aSHF
312	531.845	638.562	148.366	10.000	0	542.691	642.368	135.849	10.000	119	21.5654693897444	6.6018265998017	73.6638655462185	aSHF
313	540.098	644.631	147.269	10.000	0	554.496	648.890	143.197	10.000	119	21.9920976261929	6.11854701821355	73.0336134453782	aSHF
314	542.542	635.729	171.937	10.000	0	555.239	618.336	152.221	10.000	119	29.196762046501	4.89661803516417	94.8487394957983	aSHF
315	539.449	638.473	169.025	10.000	0	567.795	627.222	166.783	10.000	119	30.5795238844558	5.30931840696604	93.4201680672269	aSHF
316	564.008	653.449	157.329	10.000	0	553.803	635.667	149.913	10.000	119	21.80226146527	4.2132925020701	89.5126050420168	aSHF
317	558.848	644.521	152.968	10.000	0	567.131	634.164	143.413	10.000	119	17.0527612426845	4.73088773096207	88.2436974789916	aSHF
318	562.981	644.826	153.272	10.000	0	568.482	645.885	144.150	10.000	119	17.6112387696039	5.4772109394923	87.5882352941177	aSHF
319	194.774	604.971	175.606	10.000	31	174.027	608.852	159.828	10.000	119	26.3523329896994	6.76439071189165	76.4431818181818	aSHF
320	147.358	530.087	236.853	10.000	11	141.593	509.781	221.630	10.000	119	26.0251530254867	4.47304416543488	109.824074074074	aSHF
321	182.779	628.805	165.390	10.000	31	163.140	620.010	178.118	10.000	119	25.3122386603793	5.36502118096581	74.5795454545455	aSHF
322	508.874	363.926	257.605	10.000	85	501.556	369.146	277.924	10.000	119	23.9668093203914	10.3825304070945	17.2058823529412	aSHF
323	531.143	661.984	115.083	10.000	13	583.859	639.535	132.055	10.000	119	59.7577027754582	6.80398781492891	72.6415094339623	aSHF
324	174.285	574.053	223.774	10.000	21	178.320	590.650	222.287	10.000	119	17.1450518517734	3.54944242034764	107.795918367347	aSHF
325	175.405	599.880	189.009	10.000	26	176.951	588.214	184.776	10.000	119	12.5061569236916	5.01959342930849	87.4301075268817	aSHF
326	160.093	537.078	228.545	10.000	42	157.865	563.261	214.344	10.000	119	29.8694136869139	5.5525561451498	118.207792207792	aSHF
327	576.641	640.636	204.505	10.000	0	581.098	641.482	225.695	10.000	119	23.9304446678285	4.43021330345237	113.252100840336	aSHF
328	565.848	650.871	187.539	10.000	0	577.898	655.782	188.642	10.000	61	13.058982732204	3.9338571349804	102.852459016393	aSHF
329	543.105	616.070	161.448	10.000	18	554.065	631.903	138.513	10.000	119	31.1630932033391	5.96059117216203	93.7920792079208	aSHF
330	592.798	579.379	199.263	10.000	0	601.137	586.861	198.856	10.000	31	11.9188376530599	5.12758993086738	116.838709677419	aSHF
331	580.694	632.457	206.890	10.000	0	592.315	643.165	213.322	10.000	119	22.4487846887087	4.83564109702213	114.680672268908	aSHF
332	580.853	618.226	196.763	10.000	0	589.419	620.239	208.977	10.000	39	15.8115939740433	5.30157261076742	113.538461538462	aSHF
333	579.080	644.193	184.226	10.000	0	616.651	633.253	195.746	10.000	119	40.7918379213292	4.25658693056998	110.226890756303	aSHF
334	123.848	548.813	277.968	10.000	8	144.731	551.593	267.705	10.000	119	24.0329872258943	3.27327171584607	114.801801801802	aSHF
335	135.114	542.290	249.436	10.000	8	120.588	542.692	252.591	10.000	119	18.9500811080058	4.56140049877397	112.63963963964	aSHF
336	561.808	623.563	136.051	10.000	18	572.193	638.852	139.659	10.000	119	29.4437270229161	6.66699867043998	96.3861386138614	aSHF
337	106.772	458.356	295.804	10.000	0	118.691	460.850	290.073	10.000	119	25.7772442475917	5.99977785750445	84.3613445378151	aSHF
338	187.121	609.859	211.002	10.000	8	169.676	604.337	194.286	10.000	119	24.7839699200915	4.63991724308706	85.1891891891892	aSHF
339	113.899	469.622	266.508	10.000	0	111.396	464.182	266.818	10.000	119	16.7728096036412	6.52782399446057	91.453781512605	aSHF
340	117.061	477.788	267.929	10.000	0	99.619	480.909	241.104	10.000	119	33.5697197783955	4.8535189225134	88.4957983193277	aSHF
341	165.857	519.123	280.318	10.000	0	118.508	520.408	287.685	10.000	119	47.9359125812788	6.17403362179132	101.605042016807	aSHF
342	146.529	531.172	272.799	10.000	0	144.002	547.194	263.154	10.000	119	25.0208736058515	5.32460358744578	111.310924369748	aSHF
343	142.079	513.137	264.778	10.000	0	134.319	511.977	244.387	10.000	119	22.1069209298808	4.10310001742788	102.386554621849	aSHF
344	146.866	522.583	256.771	10.000	0	150.206	520.894	239.386	10.000	119	20.1006893662879	4.14253172241769	110.46218487395	aSHF
345	136.532	522.249	255.397	10.000	0	117.425	515.884	245.892	10.000	119	24.1763622160159	4.28306411290202	101.672268907563	aSHF
346	137.126	498.958	294.220	10.000	0	126.491	485.950	306.617	10.000	119	20.8805387382606	4.53760507704181	94.6386554621849	aSHF
347	138.981	500.129	286.314	10.000	0	129.148	478.923	296.821	10.000	119	25.6277071545622	5.01468517801407	95.4705882352941	aSHF
348	136.775	504.831	279.499	10.000	0	139.914	497.814	285.240	10.000	119	23.1884144347991	6.0014602367409	102.512605042017	aSHF
349	148.002	507.922	290.661	10.000	0	120.579	512.321	308.132	10.000	119	36.9749299526044	6.7130385450409	96.672268907563	aSHF
350	137.156	508.107	276.155	10.000	0	136.621	502.369	244.387	10.000	119	32.2872620548723	4.59931711455762	103.764705882353	aSHF
351	218.786	632.770	195.233	10.000	8	202.966	634.501	198.150	10.000	119	18.7856055531889	5.00676120913479	63.036036036036	aSHF
352	154.313	523.054	242.396	10.000	13	156.876	525.343	250.737	10.000	119	11.2718114781964	3.4952269476487	116.603773584906	aSHF
353	129.434	550.604	247.984	10.000	13	145.621	580.998	235.066	10.000	119	36.7789196279608	5.33412460399512	114.264150943396	aSHF
354	129.804	482.151	275.062	10.000	0	95.180	468.858	274.320	10.000	119	37.0954955351725	6.21878932001405	89.8487394957983	aSHF
355	129.085	481.946	271.566	10.000	0	109.706	488.763	249.060	10.000	119	33.1917473779251	4.89950795038097	91.7394957983193	aSHF
356	144.703	470.414	252.193	10.000	0	85.744	471.445	255.427	10.000	119	59.0566287388639	6.0630516516417	88.1932773109244	aSHF
357	173.288	603.711	216.805	10.000	14	176.496	602.508	214.254	10.000	119	11.1138110025319	3.35441228894031	95.1428571428571	aSHF
