Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)	Region
208	77.431	251.768	221.872	10.000	44	91.547	255.061	274.513	10.000	148	55.346540397752	7.02086180144464	202.634615384615	EM
209	147.579	232.144	284.330	10.000	0	161.438	233.831	319.857	10.000	148	38.1717903562304	4.22476812125584	246.75	EM
210	147.655	234.524	277.489	10.000	0	217.785	274.116	329.129	10.000	148	95.6683488098337	8.32366730927397	259.047297297297	EM
211	146.419	255.613	287.047	10.000	0	211.841	257.629	342.294	10.000	148	85.675906537369	7.43419445359623	256.459459459459	EM
212	151.671	257.580	283.518	10.000	0	223.433	258.592	332.340	10.000	148	87.259167014131	8.6471118417954	257.513513513513	EM
213	188.768	305.285	309.889	10.000	0	293.391	280.203	291.510	10.000	148	109.146078692732	9.60570520745801	193.385135135135	EM
214	191.288	299.790	306.887	10.000	0	302.424	294.005	274.914	10.000	148	115.788382189233	10.1572122071423	175.736486486486	EM
215	167.385	267.179	303.597	10.000	0	267.597	259.012	309.242	10.000	148	100.702586153485	9.96734163348388	228.067567567568	EM
216	164.029	266.554	285.950	10.000	0	227.537	254.521	323.258	10.000	148	74.6320709681836	7.59509159599365	257.405405405405	EM
217	160.037	274.100	303.113	10.000	0	256.995	259.141	328.298	10.000	148	101.286275822542	9.91474020930661	230.216216216216	EM
218	89.014	219.829	190.729	10.000	40	75.246	219.877	170.524	10.000	148	24.4499929038845	5.03486722226706	167.62037037037	EM
219	168.832	297.587	282.207	10.000	0	252.465	287.924	311.830	10.000	148	89.2489461394363	11.1668706306432	228.52027027027	EM
220	159.735	263.409	285.399	10.000	0	245.512	272.702	329.698	10.000	148	96.9868804478214	9.106222338154	241.114864864865	EM
221	154.705	261.551	284.431	10.000	0	231.328	261.827	326.879	10.000	148	87.595622088093	8.88283175724587	252.405405405405	EM
222	151.609	260.466	274.935	10.000	0	211.793	286.375	329.107	10.000	148	85.0176200619613	9.24335826132026	261.898648648649	EM
223	165.062	298.321	285.186	10.000	0	290.416	297.634	297.362	10.000	148	125.94583066144	11.2992542201237	194.486486486486	EM
224	165.446	293.936	284.796	10.000	0	246.531	256.372	321.395	10.000	148	96.5676867383702	9.62708381252928	231.554054054054	EM
225	161.979	268.140	276.926	10.000	0	256.686	269.260	312.868	10.000	148	101.303986165402	10.3231621839391	235.695945945946	EM
226	156.161	273.390	280.268	10.000	0	247.572	264.320	320.108	10.000	148	100.127226172505	9.19653235856355	242.587837837838	EM
227	145.797	295.295	277.769	10.000	0	252.088	275.461	320.066	10.000	148	116.104265408296	11.8600515773994	228.466216216216	EM
228	145.273	302.633	280.221	10.000	0	228.914	307.813	328.408	10.000	148	96.6676587592769	11.0095362409657	216.831081081081	EM
229	118.227	369.517	248.294	10.000	0	181.077	388.075	281.162	10.000	148	73.31321359755	11.301141656561	83.1554054054054	EM
230	102.605	339.940	225.753	10.000	0	188.841	379.644	296.397	10.000	148	118.336934420324	13.2484791305756	118.675675675676	EM
231	98.314	333.578	214.748	10.000	0	127.039	334.998	302.681	10.000	148	94.7119453395399	11.5808415204288	104.682432432432	EM
232	98.223	325.278	202.058	10.000	0	106.815	325.675	200.768	10.000	148	27.868280194515	6.59505408634509	116.243243243243	EM
233	122.306	263.551	273.041	10.000	0	224.972	290.569	329.161	10.000	148	120.082198014527	11.2543326294672	242.060810810811	EM
234	121.407	261.596	274.575	10.000	0	231.879	325.541	322.681	10.000	148	136.408258712587	12.5475975551392	218.824324324324	EM
235	141.894	258.808	336.901	10.000	86	158.755	278.359	335.077	10.000	148	25.8816904007447	6.63049474272951	249.854838709677	EM
236	126.501	258.684	270.808	10.000	0	239.052	294.669	319.122	10.000	148	127.659274719857	12.3786697664543	240.986486486486	EM
237	212.044	354.125	298.084	10.000	52	274.352	340.221	279.550	10.000	148	66.4764412104017	8.83361879033025	153.802083333333	EM
238	144.532	246.042	274.393	10.000	0	201.685	266.353	329.745	10.000	148	82.1148344332497	7.88869659179984	265.351351351351	EM
239	141.776	244.593	279.595	10.000	0	203.372	260.381	331.482	10.000	148	82.07063377969	7.68232335943856	260.405405405405	EM
240	130.644	250.843	270.620	10.000	0	240.763	288.061	317.492	10.000	148	125.33298874997	12.1285265722793	244.736486486486	EM
241	121.820	254.854	269.625	10.000	0	198.260	299.031	326.635	10.000	148	105.094343468143	11.0413189479684	245.445945945946	EM
242	178.159	326.426	140.514	10.000	0	248.853	372.555	100.035	10.000	148	93.6166423132127	8.2569995815318	121.006756756757	EM
243	150.760	326.655	115.226	10.000	0	272.181	351.291	101.073	10.000	148	124.700838593812	11.4072512946266	128.905405405405	EM
244	173.468	316.447	127.791	10.000	0	276.829	329.863	107.642	10.000	148	106.157748553744	11.3093876809393	148.290540540541	EM
245	179.017	307.445	121.195	10.000	0	279.849	358.829	116.576	10.000	148	113.264040370278	11.5149567416226	128.114864864865	EM
246	154.619	179.928	257.680	10.000	0	118.668	174.230	300.259	10.000	148	56.0170763785473	5.30179960117818	161.945945945946	EM
247	157.421	180.438	252.615	10.000	0	110.358	159.456	289.832	10.000	148	63.563160572772	5.34462202569081	156.493243243243	EM
248	133.587	190.339	262.875	10.000	0	121.775	191.849	302.265	10.000	148	41.9439451411047	4.30364444263898	182.486486486486	EM
249	127.397	181.952	267.361	10.000	0	116.017	192.306	300.029	10.000	148	36.1096654650801	4.09040976378718	178.202702702703	EM
250	119.046	196.257	257.668	10.000	0	99.584	201.259	281.060	10.000	148	35.6418654674527	5.41934441890052	189.763513513514	EM
251	127.922	177.310	262.723	10.000	0	105.347	182.406	287.487	10.000	148	33.8947715289542	5.00119291245309	174.101351351351	EM
252	118.670	191.487	254.201	10.000	0	100.215	174.834	283.920	10.000	148	38.7443982402618	4.54958266176796	177.587837837838	EM
253	121.482	180.588	268.751	10.000	0	97.853	172.996	286.966	10.000	148	30.7856188828485	5.44764039349447	165.952702702703	EM
254	120.476	166.850	257.749	10.000	0	110.136	171.407	301.673	10.000	148	45.3541577476641	5.11777452707033	157.527027027027	EM
255	121.318	168.753	260.035	10.000	0	98.942	197.085	281.312	10.000	148	41.9058269098702	5.14620924020788	173.554054054054	EM
256	123.914	211.847	247.926	10.000	0	121.634	236.981	299.081	10.000	148	57.0416547884088	5.37240023490174	223.337837837838	EM
257	126.515	211.419	258.596	10.000	0	129.051	240.277	302.230	10.000	148	52.3750075513121	5.22491413997502	222.506756756757	EM
258	112.899	201.451	272.376	10.000	0	100.345	214.766	292.769	10.000	148	27.4001202552106	5.14948270523241	187.743243243243	EM
259	119.290	189.133	272.812	10.000	0	105.798	225.973	291.842	10.000	148	46.3397433096041	6.47712626791284	193.277027027027	EM
260	115.555	197.260	262.533	10.000	0	86.698	221.923	280.750	10.000	148	42.1052147245445	5.22175043366887	187.256756756757	EM
261	113.854	205.435	263.658	10.000	0	98.930	225.844	288.368	10.000	148	35.3530360365273	4.81248412305941	194.871621621622	EM
262	145.729	312.252	108.076	10.000	0	206.317	365.798	90.329	10.000	148	82.7830651099607	10.3216196712203	116.398648648649	EM
263	152.059	299.416	115.525	10.000	0	244.586	309.054	72.186	10.000	148	102.627509440695	9.85551769929319	192.162162162162	EM
264	135.601	312.081	110.527	10.000	0	211.955	365.745	98.043	10.000	148	94.1573601371661	9.83111783957573	123.831081081081	EM
265	135.089	308.553	122.185	10.000	0	175.404	330.763	95.177	10.000	148	53.3668004381001	8.40530147312388	163.006756756757	EM
266	131.103	308.149	122.976	10.000	0	168.291	340.045	91.330	10.000	148	58.32470725173	8.7266793215837	150.864864864865	EM
267	130.839	311.434	119.536	10.000	0	190.736	366.602	106.789	10.000	148	82.4235696994494	9.30014253832698	122.97972972973	EM
268	129.767	308.031	118.669	10.000	0	208.574	365.608	104.889	10.000	148	98.5674519199923	10.1006913254604	126.175675675676	EM
269	131.342	310.723	132.336	10.000	0	155.473	340.061	111.724	10.000	148	43.5042597224686	7.38887115892066	151.716216216216	EM
270	116.416	255.639	128.400	10.000	0	191.224	280.122	71.831	10.000	148	96.9314495610171	9.12995044996202	234.277027027027	EM
271	160.805	245.555	285.034	10.000	11	204.287	228.749	329.036	10.000	148	64.1038373578369	6.93175453862364	254.788321167883	EM
272	133.635	297.660	137.665	10.000	0	213.065	307.346	76.669	10.000	148	100.615384072218	10.8110776599395	195.5	EM
273	150.872	303.228	122.065	10.000	0	208.084	346.017	90.078	10.000	148	78.276941905008	10.3349700068149	141.236486486486	EM
274	149.945	303.106	122.925	10.000	0	222.121	349.020	94.414	10.000	148	90.1684395617447	9.42407466863182	145.655405405405	EM
275	140.216	300.477	123.787	10.000	0	240.683	359.849	92.648	10.000	148	120.781992838337	10.7275684532288	149.722972972973	EM
276	143.101	303.170	124.243	10.000	0	216.391	362.992	76.700	10.000	148	105.879330527729	11.1272190927091	139.067567567568	EM
277	136.720	299.902	122.498	10.000	0	207.614	316.265	82.309	10.000	148	83.1195688511436	9.17240078426774	187.75	EM
278	139.939	300.023	126.177	10.000	0	233.663	354.292	84.797	10.000	148	115.937987463126	11.532511436794	155.945945945946	EM
279	135.321	296.318	126.638	10.000	0	228.206	337.963	83.914	10.000	148	110.395966529579	11.3024656386664	163.790540540541	EM
280	138.083	296.317	133.150	10.000	0	233.977	321.363	88.871	10.000	148	108.552250980806	9.83356499650134	183.547297297297	EM
281	152.205	293.683	129.892	10.000	0	249.159	290.129	83.621	10.000	148	107.488206204216	10.4682725554332	208.236486486486	EM
282	152.919	281.700	126.080	10.000	0	244.773	294.259	79.059	10.000	148	103.951239713627	9.75485648170695	218.885135135135	EM
283	106.105	261.845	141.237	10.000	25	159.925	294.512	79.203	10.000	148	88.3851935846723	8.68463963047869	220.845528455285	EM
284	144.828	296.904	132.061	10.000	0	227.167	340.316	88.802	10.000	148	102.643332691413	10.444398816646	165.966216216216	EM
285	142.561	280.515	133.438	10.000	0	226.998	285.888	77.184	10.000	148	101.602109298971	8.79242505778834	242.655405405405	EM
286	146.466	281.614	138.389	10.000	0	244.332	283.179	86.714	10.000	148	110.682016633236	9.43717868127798	240.547297297297	EM
287	138.914	281.448	127.607	10.000	0	221.239	314.727	80.039	10.000	148	100.7353567026	9.43719201710369	208.283783783784	EM
288	108.178	244.487	183.783	10.000	33	105.420	276.628	181.163	10.000	148	32.3653340010574	6.23522142992811	207.165217391304	EM
289	141.462	296.900	132.484	10.000	0	240.665	321.036	87.513	10.000	148	111.562415472237	10.6931239518532	183.763513513514	EM
290	126.724	150.444	209.790	10.000	29	104.963	160.319	259.134	10.000	148	54.8259708714766	6.55370415197912	144.865546218487	EM
291	127.099	211.418	258.077	10.000	11	126.324	244.829	305.938	10.000	148	58.3744024980128	6.28433990724605	227.649635036496	EM
292	110.404	219.176	159.997	10.000	0	152.893	240.162	81.053	10.000	148	92.0754172024216	8.35240886653543	247.304054054054	EM
293	110.389	231.644	154.538	10.000	0	159.724	265.030	81.592	10.000	148	94.1790111277454	8.15021272730275	253.682432432432	EM
294	112.399	224.178	162.823	10.000	0	150.740	249.630	85.756	10.000	148	89.7616793180698	7.97474056113546	254.702702702703	EM
295	112.484	236.913	149.014	10.000	0	158.017	289.396	83.760	10.000	148	95.3194832864719	8.66025540109439	230.932432432432	EM
296	137.596	338.580	120.359	10.000	0	204.978	360.618	98.568	10.000	148	74.1677493861045	10.9467467212611	112.527027027027	EM
297	136.968	341.504	115.805	10.000	0	200.938	364.863	96.118	10.000	148	70.8899269995392	10.7717110265675	109.858108108108	EM
298	140.286	337.094	118.174	10.000	0	197.787	357.154	98.291	10.000	148	64.0632678685688	10.2306361839477	114.777027027027	EM
299	144.876	331.417	139.809	10.000	0	210.432	355.277	91.971	10.000	148	84.5893786476766	10.1273750285797	127.351351351351	EM
300	118.702	332.388	146.597	10.000	0	186.508	357.154	100.704	10.000	148	85.5404924056438	10.2409860614057	117.52027027027	EM
301	120.253	331.503	143.019	10.000	0	183.645	359.852	104.712	10.000	148	79.3072362020011	10.0653578667134	121.918918918919	EM
302	138.597	321.271	166.308	10.000	0	105.234	321.602	166.062	10.000	148	36.4115145661369	7.4172925673612	128.891891891892	EM
303	136.623	225.125	289.349	10.000	0	171.847	205.814	326.816	10.000	148	54.9310566619649	5.70391126500978	220.256756756757	EM
304	136.113	227.337	288.698	10.000	0	161.880	241.617	325.560	10.000	148	47.1875378993225	5.63044716606834	239.141891891892	EM
305	134.804	229.824	285.729	10.000	0	155.711	259.616	321.113	10.000	148	50.7611403437708	6.77025123646444	241.290540540541	EM
306	105.097	219.877	267.744	10.000	0	131.814	268.355	315.491	10.000	148	73.1005511743926	8.1539133357676	217.777027027027	EM
307	115.715	224.598	260.360	10.000	0	124.077	254.643	300.617	10.000	148	50.9239739022791	6.73224151418704	228.783783783784	EM
308	105.089	223.334	267.841	10.000	0	139.244	249.276	316.095	10.000	148	64.5600488305268	7.19413875775348	227.574324324324	EM
309	109.803	222.121	263.237	10.000	0	139.046	258.991	308.822	10.000	148	65.5174951749531	7.43137599273828	231.425675675676	EM
310	114.264	225.299	270.190	10.000	0	149.815	274.849	324.668	10.000	148	81.7736423610933	8.71546821052055	235.695945945946	EM
311	120.820	236.116	267.756	10.000	0	167.144	267.968	328.133	10.000	148	84.0922353668875	8.57072830793827	250.932432432432	EM
312	112.693	238.462	263.625	10.000	0	201.832	283.903	332.448	10.000	148	121.438260573017	10.7723618491564	246.256756756757	EM
313	105.117	231.914	273.242	10.000	0	145.647	256.601	321.149	10.000	148	67.4330002150282	7.82017235421083	228.804054054054	EM
314	101.611	163.610	231.141	10.000	33	78.350	180.967	250.929	10.000	148	35.1269770119776	6.62519911019687	151.64347826087	EM
315	100.553	228.974	271.892	10.000	0	101.355	269.342	292.083	10.000	148	55.4964526704185	8.7262519623221	198.493243243243	EM
316	126.182	162.088	231.200	10.000	18	95.806	178.271	275.033	10.000	148	55.7308061488438	6.48468317507098	164.469230769231	EM
317	110.132	235.003	256.048	10.000	0	115.142	273.403	292.494	10.000	148	53.1786706866579	7.91215689363491	216.121621621622	EM
318	110.007	222.865	237.936	10.000	0	125.893	239.910	302.526	10.000	148	69.349109431917	8.1055647927792	219.47972972973	EM
319	110.504	259.445	262.532	10.000	0	211.126	305.244	329.949	10.000	148	129.488946145994	12.1751873249627	236.195945945946	EM
320	180.482	351.170	343.110	10.000	90	224.728	365.975	332.838	10.000	148	47.906952251213	10.5826125412575	170.137931034483	EM
321	175.114	164.521	238.441	10.000	0	143.724	155.683	295.459	10.000	148	66.3328420844456	5.53884666456401	147.844594594595	EM
322	108.954	244.684	150.710	10.000	0	149.321	285.050	86.536	10.000	148	85.8906917017205	7.69372735468731	227.648648648649	EM
323	118.087	236.834	143.905	10.000	0	153.230	265.167	87.677	10.000	148	75.6914150283901	7.08929027131768	245.831081081081	EM
324	110.063	224.435	127.100	10.000	0	122.297	281.175	108.579	10.000	148	61.6333101658511	8.73193623812864	219.783783783784	EM
325	123.598	234.681	144.623	10.000	0	165.942	262.888	80.535	10.000	148	81.8286070332374	6.56570420729612	259.831081081081	EM
326	119.115	231.548	134.009	10.000	0	130.036	306.733	106.063	10.000	148	80.9507960553817	9.61137687141166	215.236486486486	EM
327	121.000	230.665	143.418	10.000	0	154.639	271.102	85.849	10.000	148	80.6401155629132	7.30884346026758	256.817567567568	EM
328	131.830	141.821	192.858	10.000	48	110.656	159.673	147.969	10.000	148	52.7451846238119	6.33169730504124	145.04	EM
329	62.009	340.691	189.343	10.000	33	93.932	329.464	192.876	10.000	148	38.3413688983583	6.76946621313843	102.826086956522	EM
330	65.852	340.701	185.295	10.000	33	90.755	313.248	183.183	10.000	148	40.3345040133135	6.55131887503864	105.426086956522	EM
331	87.228	195.342	176.258	10.000	0	115.439	255.485	105.668	10.000	148	96.9329101492367	8.20468237669232	206.304054054054	EM
332	80.856	214.272	154.247	10.000	0	130.024	268.544	96.832	10.000	148	93.1012251799084	9.69295719915409	203.783783783784	EM
333	84.997	195.762	157.512	10.000	0	130.760	251.979	96.236	10.000	148	95.6357429102739	8.97963617573817	206.439189189189	EM
334	95.327	176.935	189.033	10.000	0	102.267	228.222	119.664	10.000	148	86.5481260917878	7.48235716774554	183.966216216216	EM
335	142.134	272.028	128.332	10.000	0	195.914	282.213	69.779	10.000	148	80.1528317278934	8.59892333676869	251.614864864865	EM
336	88.900	171.795	184.268	10.000	0	90.955	212.626	132.700	10.000	148	65.8076911158567	7.35028786058234	160.925675675676	EM
337	97.857	200.071	151.003	10.000	0	142.432	254.417	89.519	10.000	148	94.2399983499575	8.59223036889905	228.432432432432	EM
338	122.357	209.504	157.274	10.000	0	160.137	236.949	80.111	10.000	148	90.1924885675077	7.7301317176352	252.810810810811	EM
339	107.975	202.117	142.389	10.000	0	137.814	231.474	89.895	10.000	148	68.2037069373799	6.15817997495982	231.587837837838	EM
340	133.465	208.905	147.979	10.000	0	145.559	225.869	87.660	10.000	148	63.8155458567895	6.17084436853754	246.939189189189	EM
341	96.948	195.427	150.256	10.000	0	139.226	245.451	85.269	10.000	148	92.6403873534648	8.33792004750231	226.162162162162	EM
342	99.775	194.770	148.793	10.000	0	114.811	229.855	102.111	10.000	148	60.3013071583029	6.86628778765517	206.412162162162	EM
343	99.005	196.925	155.401	10.000	0	122.881	244.561	101.945	10.000	148	75.4771210897713	8.251392977654	220.337837837838	EM
344	96.553	190.527	146.381	10.000	0	127.662	232.936	87.342	10.000	148	80.0511750444677	8.09676832954355	211.783783783784	EM
345	121.041	179.311	171.366	10.000	0	110.359	217.440	110.997	10.000	148	72.1965506516759	8.12044583101404	212.804054054054	EM
346	124.126	166.494	166.694	10.000	0	105.524	223.520	117.526	10.000	148	77.559598400198	6.53017253922848	195.594594594595	EM
347	133.506	171.690	161.016	10.000	0	106.781	199.020	108.605	10.000	148	64.86961882114	5.64498759126163	189.824324324324	EM
348	104.363	283.389	148.829	10.000	33	144.237	319.024	101.744	10.000	148	71.2515706914591	8.87287260913786	192.660869565217	EM
349	185.197	338.488	303.962	10.000	56	267.202	303.058	303.769	10.000	148	89.331641505124	11.4878599873752	204.847826086957	EM
350	168.908	141.413	228.423	10.000	0	92.755	158.190	256.894	10.000	148	83.0141251775865	7.79827140673466	124.912162162162	EM
351	106.052	181.171	200.092	10.000	0	82.676	195.828	131.753	10.000	148	73.6986020627258	7.71653517524719	167.405405405405	EM
352	154.190	147.646	172.215	10.000	18	103.690	176.179	126.921	10.000	148	73.5929923634037	7.05923098992374	147.023076923077	EM
353	291.647	268.231	147.432	10.000	0	312.884	276.215	129.060	10.000	148	46.953893054783	6.9065520881712	124.148648648649	EM
354	103.125	304.305	282.180	10.000	37	191.062	327.957	332.849	10.000	148	104.582351369626	12.5644305194927	210.09009009009	EM
355	94.184	297.241	280.243	10.000	37	200.360	294.040	338.754	10.000	148	121.272942151166	12.6707720075888	236.207207207207	EM
356	134.345	323.834	76.887	10.000	90	162.143	335.815	82.042	10.000	148	30.7058168756345	6.35493025527025	158.051724137931	EM
357	143.227	276.811	132.491	10.000	22	209.690	274.420	72.789	10.000	148	89.3721212347564	9.26667496897308	262.507936507937	EM
358	142.943	164.764	159.998	10.000	0	93.687	200.559	118.026	10.000	148	73.9532578389891	6.5393291342188	174.736486486486	EM
359	145.510	167.540	148.089	10.000	0	104.821	172.672	105.793	10.000	148	58.9142067841026	5.04340716022016	158.864864864865	EM
360	143.570	168.108	162.930	10.000	0	101.090	206.532	127.707	10.000	148	67.2429468792081	6.3532318330753	195.297297297297	EM
361	151.422	189.130	137.053	10.000	0	155.747	212.745	84.937	10.000	148	57.3798859008974	5.84766426999291	236.574324324324	EM
362	141.322	200.931	147.447	10.000	0	156.687	221.860	78.039	10.000	148	74.1051734361374	7.11341848811597	245.121621621622	EM
363	161.162	179.866	129.253	10.000	0	149.611	197.961	77.866	10.000	148	55.6909184248204	5.25604645406379	205.391891891892	EM
364	162.087	177.516	128.313	10.000	0	143.207	190.634	82.519	10.000	148	51.2408700160331	4.8099704851805	202.425675675676	EM
365	156.423	174.617	152.737	10.000	0	128.514	182.852	113.110	10.000	148	49.1632650970214	4.09102383354	194.851351351351	EM
366	198.596	311.305	106.892	10.000	0	274.166	352.962	108.828	10.000	148	86.3126795146576	9.39526669353155	132.263513513514	EM
367	169.293	193.436	148.732	10.000	0	172.801	220.240	83.481	10.000	148	70.628984708829	5.91401183289241	238.648648648649	EM
368	166.287	190.751	150.035	10.000	0	141.691	210.712	89.788	10.000	148	68.0669210850616	5.62795285729617	233.871621621622	EM
369	153.655	172.937	149.643	10.000	0	125.481	203.041	100.954	10.000	148	63.8015972605702	5.53187116473838	202.885135135135	EM
370	157.560	187.170	147.437	10.000	0	128.350	215.184	100.821	10.000	148	61.7337812870717	5.59931656025259	231.040540540541	EM
371	157.148	186.897	146.231	10.000	0	134.799	206.376	97.382	10.000	148	57.1413514278408	5.43298195348409	228.5	EM
372	188.197	161.975	144.198	10.000	0	153.626	176.255	96.541	10.000	148	60.5826880387459	5.2943841389649	187.594594594595	EM
373	152.484	170.842	139.186	10.000	0	115.124	192.713	113.707	10.000	148	50.2323569226052	4.95239421548675	187.033783783784	EM
374	155.456	170.483	134.151	10.000	0	132.403	183.655	92.024	10.000	148	49.7958484414113	3.97200907278749	190.925675675676	EM
375	167.631	163.336	150.722	10.000	0	125.761	176.504	102.749	10.000	148	65.0223181146289	5.34663950830383	176.72972972973	EM
376	179.272	165.148	140.904	10.000	0	153.524	170.175	90.572	10.000	148	56.758615707221	4.80889278374112	177.358108108108	EM
377	164.137	170.918	142.100	10.000	0	137.285	169.754	93.279	10.000	148	55.7303762861871	4.89145864430355	182.905405405405	EM
378	109.958	256.587	275.980	10.000	22	141.697	256.890	317.883	10.000	148	52.7212199498456	7.69546474174481	237.087301587302	EM
379	143.678	143.385	197.401	10.000	33	99.150	160.524	154.755	10.000	148	63.9935107725776	6.828440492876	143.747826086957	EM
380	129.485	309.455	169.306	10.000	0	172.818	348.078	119.364	10.000	148	76.5747241718832	9.86884337893581	156.202702702703	EM
381	90.003	312.626	169.422	10.000	0	137.753	324.823	109.932	10.000	148	77.2521158868804	10.8499209768531	152.452702702703	EM
382	117.952	304.170	174.303	10.000	0	160.030	329.634	102.145	10.000	148	87.3255423344167	10.7712067600942	170.628378378378	EM
383	117.707	304.082	174.202	10.000	0	159.431	319.543	86.131	10.000	148	98.6733790746015	10.5224997094314	172.243243243243	EM
384	98.416	260.110	227.252	10.000	52	88.528	264.761	224.920	10.000	148	13.172061569853	5.32145125977041	186.479166666667	EM
385	91.853	265.934	272.750	10.000	37	133.909	316.738	298.016	10.000	148	70.6266543735437	12.2705069320456	205.495495495496	EM
386	118.595	261.962	140.463	10.000	0	177.295	277.610	83.090	10.000	148	84.6538046162132	8.0954185972026	238	EM
387	127.359	279.398	117.344	10.000	0	237.577	308.069	74.422	10.000	148	121.705923639731	10.4597730143311	198.574324324324	EM
388	123.661	271.783	126.278	10.000	0	216.423	292.910	63.964	10.000	148	113.728507283794	9.83606346635369	227.425675675676	EM
389	121.903	269.869	129.418	10.000	0	187.084	282.597	77.859	10.000	148	84.0767222600881	8.46837251453706	236.790540540541	EM
390	132.591	279.806	136.454	10.000	0	223.016	284.414	75.865	10.000	148	108.944670406588	9.63238893654804	242.756756756757	EM
391	134.330	269.707	136.378	10.000	0	164.591	265.521	76.809	10.000	148	66.9456232923408	6.56097240536072	249.351351351351	EM
392	144.564	271.079	126.437	10.000	0	196.020	274.277	66.372	10.000	148	81.0842716869307	8.0130175455559	252.668918918919	EM
393	141.204	326.444	264.657	10.000	26	253.474	325.469	310.542	10.000	148	121.288650540766	13.2939256539412	199.573770491803	EM
394	144.676	272.735	131.801	10.000	0	199.928	269.226	70.559	10.000	148	85.0604643768185	8.6884301315589	254.668918918919	EM
395	147.639	259.146	139.937	10.000	0	197.242	263.430	75.541	10.000	148	81.3981270116211	8.0834471284735	262.547297297297	EM
396	192.861	282.217	104.276	10.000	0	271.247	278.435	91.724	10.000	148	80.1681396628361	8.62400323243928	211.547297297297	EM
397	177.571	292.008	113.933	10.000	0	261.111	314.579	87.422	10.000	148	91.3503299939305	9.82320699871218	187.621621621622	EM
398	148.842	308.078	279.061	10.000	26	251.724	282.053	317.111	10.000	148	112.737788913035	12.9106101485536	237.139344262295	EM
399	162.998	302.576	105.915	10.000	0	281.422	333.800	101.834	10.000	148	122.539122377304	11.4254088097415	152.540540540541	EM
400	169.520	278.844	110.869	10.000	0	277.722	294.731	88.185	10.000	148	111.689898509221	11.0488707662987	203.885135135135	EM
401	143.051	248.818	136.493	10.000	0	153.364	266.997	78.049	10.000	148	65.3188398167022	7.0724103288269	250.736486486486	EM
402	150.481	251.408	130.447	10.000	0	189.540	264.148	75.040	10.000	148	69.0733972162945	7.54108057870045	261.25	EM
403	150.759	239.709	133.229	10.000	0	164.713	259.793	78.183	10.000	148	60.2340708237456	5.58218545984639	261.054054054054	EM
404	152.850	247.638	138.977	10.000	0	226.725	272.242	79.370	10.000	148	98.0605266659322	8.51008583153881	263.52027027027	EM
405	160.050	240.057	128.949	10.000	0	175.299	243.112	79.131	10.000	148	54.6509862308083	6.3983785876284	254.97972972973	EM
406	120.171	318.705	275.400	10.000	37	228.431	341.728	307.561	10.000	148	115.258908766308	12.4893791187159	201.765765765766	EM
407	91.814	342.646	255.081	10.000	37	185.281	344.377	325.311	10.000	148	118.158955674126	12.7678293098569	167.837837837838	EM
408	175.847	305.322	107.156	10.000	0	275.489	324.817	101.019	10.000	148	101.716497963703	10.0835641137716	146.425675675676	EM
409	183.197	303.740	112.091	10.000	0	261.164	318.155	84.453	10.000	148	83.9672814732024	9.49884234774888	184.02027027027	EM
410	186.732	297.328	114.183	10.000	0	268.834	305.364	87.548	10.000	148	86.6875938355657	9.29116498227456	183.871621621622	EM
411	191.833	300.654	121.622	10.000	0	271.422	310.068	98.987	10.000	148	83.2789021421392	8.88930356852535	181	EM
412	183.516	303.019	113.130	10.000	0	259.397	315.834	89.063	10.000	148	80.8639777713167	8.67907639015787	185.155405405405	EM
413	85.932	323.068	275.981	10.000	37	201.187	323.096	328.362	10.000	148	126.599703672639	14.1239112615469	201.585585585586	EM
414	197.187	316.652	113.548	10.000	0	269.695	311.180	90.121	10.000	148	76.3948766410418	8.9114572383606	169.932432432432	EM
415	108.547	268.041	267.496	10.000	26	113.470	288.293	283.996	10.000	148	26.5825023840872	7.78240681035492	218.16393442623	EM
416	161.202	342.640	281.077	10.000	41	233.493	341.109	302.231	10.000	148	75.3380671241305	11.1299177546355	198.953271028037	EM
417	229.924	310.062	99.719	10.000	0	294.476	314.612	112.552	10.000	148	66.9731643346796	8.70211672285775	143.912162162162	EM
418	225.518	295.227	94.177	10.000	0	279.129	295.218	102.908	10.000	148	54.3173062936667	6.28197126851612	182.297297297297	EM
419	233.637	274.896	130.204	10.000	0	297.749	261.657	116.322	10.000	148	66.9203226904952	7.9421066525224	173.337837837838	EM
420	223.656	267.150	132.720	10.000	0	288.564	273.366	106.476	10.000	148	70.2882255857978	7.52040311159101	191.297297297297	EM
421	200.429	271.090	112.765	10.000	0	261.769	288.067	87.032	10.000	148	68.6513031048938	8.62978378377123	222.824324324324	EM
422	214.522	260.852	112.783	10.000	0	274.264	277.620	91.701	10.000	148	65.5341369974459	6.24369627786836	204.587837837838	EM
423	213.661	257.727	113.330	10.000	0	259.529	265.301	81.198	10.000	148	56.5128686583861	5.94982957266025	222.871621621622	EM
424	296.103	202.174	181.842	10.000	0	313.124	224.808	157.868	10.000	148	37.1047850418245	4.2643734068062	108.966216216216	EM
425	297.306	204.638	181.784	10.000	0	309.332	222.003	150.615	10.000	148	37.6520180335663	4.46371134449136	113.452702702703	EM
